imageId,articleTypeName,categoryName,articleTypeId,categoryId
43131,Perfume and Body Mist,Fragrance,18,8
11913,Sandals,Sandal,12,9
5846,Tops,Topwear,6,0
6149,Sports Shoes,Shoes,4,1
3523,Tshirts,Topwear,0,0
16087,Sunglasses,Eyewear,9,7
8454,Tops,Topwear,6,0
51025,Bra,Innerwear,23,5
12595,Tshirts,Topwear,0,0
28127,Briefs,Innerwear,13,5
26529,Casual Shoes,Shoes,2,1
38623,Tshirts,Topwear,0,0
30329,Tshirts,Topwear,0,0
38586,Tshirts,Topwear,0,0
3693,Sports Shoes,Shoes,4,1
39480,Kurtis,Topwear,38,0
24126,Tshirts,Topwear,0,0
24395,Kurtas,Topwear,5,0
18019,Belts,Belts,14,12
34734,Sports Shoes,Shoes,4,1
50610,Briefs,Innerwear,13,5
28366,Sunglasses,Eyewear,9,7
5595,Sports Shoes,Shoes,4,1
38424,Handbags,Bags,7,2
9517,Shirts,Topwear,1,0
33445,Wallets,Wallets,10,10
19234,Wallets,Wallets,10,10
37758,Shirts,Topwear,1,0
53318,Tshirts,Topwear,0,0
11281,Jeans,Bottomwear,19,4
3089,Tshirts,Topwear,0,0
18445,Perfume and Body Mist,Fragrance,18,8
45891,Watches,Watches,3,3
28103,Briefs,Innerwear,13,5
22780,Kurtas,Topwear,5,0
24179,Flip Flops,Flip Flops,11,11
19955,Sweaters,Topwear,34,0
8650,Sunglasses,Eyewear,9,7
33387,Clutches,Bags,31,2
8981,Casual Shoes,Shoes,2,1
29667,Shirts,Topwear,1,0
5438,Tshirts,Topwear,0,0
21166,Tops,Topwear,6,0
32854,Heels,Shoes,8,1
35305,Earrings,Jewellery,26,6
55654,Heels,Shoes,8,1
45602,Formal Shoes,Shoes,17,1
25998,Perfume and Body Mist,Fragrance,18,8
23703,Sunglasses,Eyewear,9,7
2654,Handbags,Bags,7,2
36019,Belts,Belts,14,12
16047,Shirts,Topwear,1,0
2657,Handbags,Bags,7,2
6869,Tops,Topwear,6,0
23671,Tshirts,Topwear,0,0
57049,Dresses,Dress,24,14
28636,Sports Shoes,Shoes,4,1
4181,Formal Shoes,Shoes,17,1
14049,Shirts,Topwear,1,0
55848,Nail Polish,Nails,28,18
15792,Briefs,Innerwear,13,5
34985,Sarees,Saree,25,16
53312,Tshirts,Topwear,0,0
38651,Sports Shoes,Shoes,4,1
10999,Watches,Watches,3,3
17731,Sports Shoes,Shoes,4,1
5361,Sports Shoes,Shoes,4,1
31320,Kurtas,Topwear,5,0
17212,Sunglasses,Eyewear,9,7
11689,Shirts,Topwear,1,0
30215,Shirts,Topwear,1,0
46474,Watches,Watches,3,3
7494,Tshirts,Topwear,0,0
49699,Ties,Ties,36,20
37185,Tops,Topwear,6,0
31694,Kurtas,Topwear,5,0
32477,Tshirts,Topwear,0,0
30909,Tops,Topwear,6,0
45148,Watches,Watches,3,3
36751,Tops,Topwear,6,0
41984,Tshirts,Topwear,0,0
1765,Tshirts,Topwear,0,0
17198,Sweaters,Topwear,34,0
6387,Sports Shoes,Shoes,4,1
40767,Caps,Headwear,33,19
5316,Formal Shoes,Shoes,17,1
28136,Briefs,Innerwear,13,5
41726,Heels,Shoes,8,1
26908,Tops,Topwear,6,0
10509,Tshirts,Topwear,0,0
7460,Tshirts,Topwear,0,0
12392,Socks,Socks,16,13
17755,Shirts,Topwear,1,0
52536,Jeans,Bottomwear,19,4
43763,Earrings,Jewellery,26,6
33431,Handbags,Bags,7,2
36369,Ties,Ties,36,20
28463,Shorts,Bottomwear,20,4
11650,Watches,Watches,3,3
58901,Ties,Ties,36,20
9471,Shirts,Topwear,1,0
20589,Wallets,Wallets,10,10
20781,Flats,Shoes,22,1
8245,Flip Flops,Flip Flops,11,11
2480,Tshirts,Topwear,0,0
13980,Sandals,Sandal,12,9
38152,Tshirts,Topwear,0,0
49484,Casual Shoes,Shoes,2,1
4194,Tshirts,Topwear,0,0
18585,Socks,Socks,16,13
27770,Wallets,Wallets,10,10
14832,Belts,Belts,14,12
26152,Trousers,Bottomwear,21,4
3609,Casual Shoes,Shoes,2,1
44529,Sandals,Sandal,12,9
10638,Formal Shoes,Shoes,17,1
13501,Tshirts,Topwear,0,0
42039,Sports Shoes,Shoes,4,1
22630,Tshirts,Topwear,0,0
49302,Socks,Socks,16,13
23549,Deodorant,Fragrance,27,8
41850,Socks,Socks,16,13
28959,Kurtas,Topwear,5,0
51029,Bra,Innerwear,23,5
17856,Briefs,Innerwear,13,5
56945,Heels,Shoes,8,1
43328,Tshirts,Topwear,0,0
56978,Flats,Shoes,22,1
16204,Tshirts,Topwear,0,0
2098,Shirts,Topwear,1,0
15976,Shirts,Topwear,1,0
59681,Briefs,Innerwear,13,5
32187,Flip Flops,Flip Flops,11,11
2335,Tshirts,Topwear,0,0
28482,Tshirts,Topwear,0,0
7805,Casual Shoes,Shoes,2,1
13875,Shirts,Topwear,1,0
20847,Clutches,Bags,31,2
17231,Sunglasses,Eyewear,9,7
18637,Tshirts,Topwear,0,0
4615,Handbags,Bags,7,2
13743,Shirts,Topwear,1,0
16844,Sunglasses,Eyewear,9,7
22256,Flats,Shoes,22,1
59934,Kurtas,Topwear,5,0
18896,Dresses,Dress,24,14
16019,Trousers,Bottomwear,21,4
41731,Heels,Shoes,8,1
11686,Shirts,Topwear,1,0
22219,Tshirts,Topwear,0,0
45748,Kurtas,Topwear,5,0
37178,Tops,Topwear,6,0
7421,Kurtas,Topwear,5,0
58947,Deodorant,Fragrance,27,8
59084,Bra,Innerwear,23,5
4124,Tshirts,Topwear,0,0
7699,Tops,Topwear,6,0
33153,Tops,Topwear,6,0
56505,Nail Polish,Nails,28,18
43043,Shirts,Topwear,1,0
47619,Flats,Shoes,22,1
32375,Watches,Watches,3,3
12006,Shirts,Topwear,1,0
14294,Tshirts,Topwear,0,0
9956,Tshirts,Topwear,0,0
58248,Wallets,Wallets,10,10
58266,Handbags,Bags,7,2
22236,Casual Shoes,Shoes,2,1
36164,Tshirts,Topwear,0,0
15263,Casual Shoes,Shoes,2,1
18597,Sports Shoes,Shoes,4,1
21246,Backpacks,Bags,15,2
29070,Backpacks,Bags,15,2
40315,Sports Shoes,Shoes,4,1
43567,Backpacks,Bags,15,2
19736,Shirts,Topwear,1,0
30871,Kurtas,Topwear,5,0
5808,Tops,Topwear,6,0
28120,Briefs,Innerwear,13,5
43972,Perfume and Body Mist,Fragrance,18,8
3395,Handbags,Bags,7,2
48150,Wallets,Wallets,10,10
30411,Jeans,Bottomwear,19,4
17052,Sandals,Sandal,12,9
44544,Sandals,Sandal,12,9
40950,Tshirts,Topwear,0,0
15986,Shirts,Topwear,1,0
18483,Casual Shoes,Shoes,2,1
5000,Tops,Topwear,6,0
45384,Flats,Shoes,22,1
44821,Casual Shoes,Shoes,2,1
50928,Briefs,Innerwear,13,5
57571,Lipstick,Lips,29,15
19032,Flats,Shoes,22,1
30239,Casual Shoes,Shoes,2,1
43640,Tops,Topwear,6,0
37522,Shorts,Bottomwear,20,4
23181,Shirts,Topwear,1,0
8367,Tshirts,Topwear,0,0
40306,Sandals,Sandal,12,9
58164,Wallets,Wallets,10,10
26606,Sports Shoes,Shoes,4,1
40295,Flip Flops,Flip Flops,11,11
37446,Belts,Belts,14,12
32979,Tshirts,Topwear,0,0
18915,Shirts,Topwear,1,0
54587,Kurtas,Topwear,5,0
11700,Shirts,Topwear,1,0
9974,Tshirts,Topwear,0,0
26659,Casual Shoes,Shoes,2,1
14514,Shirts,Topwear,1,0
13144,Heels,Shoes,8,1
13130,Casual Shoes,Shoes,2,1
55160,Nail Polish,Nails,28,18
8071,Sports Shoes,Shoes,4,1
50978,Bra,Innerwear,23,5
3827,Sandals,Sandal,12,9
6011,Shirts,Topwear,1,0
16201,Tshirts,Topwear,0,0
38030,Watches,Watches,3,3
36852,Shirts,Topwear,1,0
45375,Heels,Shoes,8,1
48079,Tshirts,Topwear,0,0
13319,Shirts,Topwear,1,0
50552,Innerwear Vests,Innerwear,37,5
57584,Lipstick,Lips,29,15
35878,Tshirts,Topwear,0,0
19981,Tshirts,Topwear,0,0
13361,Casual Shoes,Shoes,2,1
38137,Backpacks,Bags,15,2
56022,Lipstick,Lips,29,15
11680,Shirts,Topwear,1,0
20696,Casual Shoes,Shoes,2,1
38051,Watches,Watches,3,3
39859,Tshirts,Topwear,0,0
39797,Trousers,Bottomwear,21,4
57125,Tops,Topwear,6,0
12414,Wallets,Wallets,10,10
10656,Tops,Topwear,6,0
14790,Handbags,Bags,7,2
20369,Shirts,Topwear,1,0
46686,Perfume and Body Mist,Fragrance,18,8
10768,Flip Flops,Flip Flops,11,11
3853,Tshirts,Topwear,0,0
12530,Tshirts,Topwear,0,0
38612,Tshirts,Topwear,0,0
2158,Tshirts,Topwear,0,0
38980,Shirts,Topwear,1,0
2854,Tshirts,Topwear,0,0
29745,Watches,Watches,3,3
9387,Casual Shoes,Shoes,2,1
24722,Sports Shoes,Shoes,4,1
21721,Heels,Shoes,8,1
26958,Shirts,Topwear,1,0
38569,Shorts,Bottomwear,20,4
59599,Sarees,Saree,25,16
27679,Handbags,Bags,7,2
40216,Ties,Ties,36,20
48516,Tops,Topwear,6,0
53692,Handbags,Bags,7,2
46802,Sports Shoes,Shoes,4,1
22696,Flip Flops,Flip Flops,11,11
46383,Sweatshirts,Topwear,32,0
9152,Shirts,Topwear,1,0
3914,Tshirts,Topwear,0,0
15280,Casual Shoes,Shoes,2,1
6647,Sports Shoes,Shoes,4,1
58667,Kurtas,Topwear,5,0
12346,Tshirts,Topwear,0,0
25714,Caps,Headwear,33,19
15099,Kurtas,Topwear,5,0
16953,Sunglasses,Eyewear,9,7
13702,Sports Shoes,Shoes,4,1
7055,Tshirts,Topwear,0,0
11876,Sandals,Sandal,12,9
22738,Backpacks,Bags,15,2
5443,Tshirts,Topwear,0,0
17628,Jackets,Topwear,35,0
54576,Kurtas,Topwear,5,0
13203,Sports Shoes,Shoes,4,1
56389,Perfume and Body Mist,Fragrance,18,8
50496,Innerwear Vests,Innerwear,37,5
50859,Sarees,Saree,25,16
32268,Kurtas,Topwear,5,0
10066,Tshirts,Topwear,0,0
37418,Handbags,Bags,7,2
57506,Sandals,Sandal,12,9
54402,Wallets,Wallets,10,10
56352,Perfume and Body Mist,Fragrance,18,8
6564,Shorts,Bottomwear,20,4
38616,Tshirts,Topwear,0,0
46879,Socks,Socks,16,13
30624,Tshirts,Topwear,0,0
59762,Heels,Shoes,8,1
47278,Formal Shoes,Shoes,17,1
15305,Sports Shoes,Shoes,4,1
54804,Handbags,Bags,7,2
14547,Kurtas,Topwear,5,0
58271,Handbags,Bags,7,2
53078,Clutches,Bags,31,2
49498,Casual Shoes,Shoes,2,1
1620,Shorts,Bottomwear,20,4
47638,Heels,Shoes,8,1
59644,Sarees,Saree,25,16
20473,Belts,Belts,14,12
30499,Bra,Innerwear,23,5
2681,Tshirts,Topwear,0,0
32160,Socks,Socks,16,13
12830,Dresses,Dress,24,14
50455,Briefs,Innerwear,13,5
28447,Handbags,Bags,7,2
57111,Tops,Topwear,6,0
10644,Tshirts,Topwear,0,0
37960,Heels,Shoes,8,1
6945,Tshirts,Topwear,0,0
33401,Wallets,Wallets,10,10
14933,Shorts,Bottomwear,20,4
49959,Shorts,Bottomwear,20,4
6516,Backpacks,Bags,15,2
11908,Sandals,Sandal,12,9
19307,Sports Shoes,Shoes,4,1
40692,Casual Shoes,Shoes,2,1
17245,Tshirts,Topwear,0,0
9587,Handbags,Bags,7,2
7728,Casual Shoes,Shoes,2,1
58658,Kurtas,Topwear,5,0
40556,Watches,Watches,3,3
37287,Tshirts,Topwear,0,0
13602,Innerwear Vests,Innerwear,37,5
8804,Shirts,Topwear,1,0
11769,Tshirts,Topwear,0,0
8022,Track Pants,Bottomwear,30,4
19129,Flip Flops,Flip Flops,11,11
30621,Tshirts,Topwear,0,0
18781,Ties,Ties,36,20
8842,Trousers,Bottomwear,21,4
2156,Tshirts,Topwear,0,0
37002,Handbags,Bags,7,2
8147,Shirts,Topwear,1,0
43002,Sports Shoes,Shoes,4,1
26189,Perfume and Body Mist,Fragrance,18,8
23849,Casual Shoes,Shoes,2,1
37290,Watches,Watches,3,3
7809,Casual Shoes,Shoes,2,1
51662,Sunglasses,Eyewear,9,7
11047,Shirts,Topwear,1,0
6413,Casual Shoes,Shoes,2,1
34890,Handbags,Bags,7,2
26445,Clutches,Bags,31,2
50643,Innerwear Vests,Innerwear,37,5
22002,Handbags,Bags,7,2
29668,Shirts,Topwear,1,0
22642,Sweatshirts,Topwear,32,0
39001,Tshirts,Topwear,0,0
53527,Briefs,Innerwear,13,5
58958,Deodorant,Fragrance,27,8
18829,Belts,Belts,14,12
54735,Casual Shoes,Shoes,2,1
37049,Belts,Belts,14,12
37004,Handbags,Bags,7,2
7547,Track Pants,Bottomwear,30,4
38452,Handbags,Bags,7,2
9091,Casual Shoes,Shoes,2,1
46336,Casual Shoes,Shoes,2,1
58335,Flip Flops,Flip Flops,11,11
33662,Sandals,Sandal,12,9
11862,Flip Flops,Flip Flops,11,11
24264,Shorts,Bottomwear,20,4
9038,Formal Shoes,Shoes,17,1
44225,Tshirts,Topwear,0,0
9088,Casual Shoes,Shoes,2,1
30127,Tshirts,Topwear,0,0
57350,Bra,Innerwear,23,5
12967,Sandals,Sandal,12,9
21419,Tops,Topwear,6,0
3060,Tshirts,Topwear,0,0
13845,Shirts,Topwear,1,0
51878,Wallets,Wallets,10,10
6997,Tshirts,Topwear,0,0
15794,Briefs,Innerwear,13,5
12868,Formal Shoes,Shoes,17,1
2117,Shorts,Bottomwear,20,4
33564,Tshirts,Topwear,0,0
21313,Sunglasses,Eyewear,9,7
21396,Tshirts,Topwear,0,0
46476,Watches,Watches,3,3
18469,Perfume and Body Mist,Fragrance,18,8
10578,Tshirts,Topwear,0,0
47476,Flats,Shoes,22,1
54542,Sports Shoes,Shoes,4,1
13885,Shirts,Topwear,1,0
36707,Perfume and Body Mist,Fragrance,18,8
59267,Watches,Watches,3,3
35425,Sports Shoes,Shoes,4,1
49510,Casual Shoes,Shoes,2,1
59072,Bra,Innerwear,23,5
30472,Bra,Innerwear,23,5
47301,Wallets,Wallets,10,10
30070,Watches,Watches,3,3
59752,Briefs,Innerwear,13,5
39175,Kurtas,Topwear,5,0
36209,Jackets,Topwear,35,0
20805,Flip Flops,Flip Flops,11,11
9360,Socks,Socks,16,13
22050,Kurtas,Topwear,5,0
7414,Kurtas,Topwear,5,0
56481,Nail Polish,Nails,28,18
35689,Casual Shoes,Shoes,2,1
34618,Briefs,Innerwear,13,5
46540,Watches,Watches,3,3
19246,Jackets,Topwear,35,0
27359,Tshirts,Topwear,0,0
17815,Sandals,Sandal,12,9
4127,Casual Shoes,Shoes,2,1
41478,Formal Shoes,Shoes,17,1
32967,Tshirts,Topwear,0,0
31697,Kurtas,Topwear,5,0
18757,Shirts,Topwear,1,0
33224,Tops,Topwear,6,0
21592,Shorts,Bottomwear,20,4
7433,Shorts,Bottomwear,20,4
54586,Kurtas,Topwear,5,0
59949,Deodorant,Fragrance,27,8
20709,Casual Shoes,Shoes,2,1
54497,Handbags,Bags,7,2
19402,Tshirts,Topwear,0,0
53428,Kurtas,Topwear,5,0
38788,Sandals,Sandal,12,9
7384,Casual Shoes,Shoes,2,1
25212,Handbags,Bags,7,2
28285,Sunglasses,Eyewear,9,7
21030,Heels,Shoes,8,1
2362,Caps,Headwear,33,19
3550,Casual Shoes,Shoes,2,1
16622,Trousers,Bottomwear,21,4
6297,Flip Flops,Flip Flops,11,11
44268,Wallets,Wallets,10,10
12244,Shirts,Topwear,1,0
50328,Kurtas,Topwear,5,0
43207,Watches,Watches,3,3
26271,Tshirts,Topwear,0,0
36415,Casual Shoes,Shoes,2,1
58724,Tshirts,Topwear,0,0
50962,Jeans,Bottomwear,19,4
29258,Sports Shoes,Shoes,4,1
56312,Watches,Watches,3,3
6804,Casual Shoes,Shoes,2,1
17296,Socks,Socks,16,13
15885,Casual Shoes,Shoes,2,1
48016,Watches,Watches,3,3
37779,Shirts,Topwear,1,0
55158,Nail Polish,Nails,28,18
45335,Heels,Shoes,8,1
55205,Lipstick,Lips,29,15
57142,Tops,Topwear,6,0
4865,Tshirts,Topwear,0,0
24482,Casual Shoes,Shoes,2,1
38621,Tshirts,Topwear,0,0
44862,Tshirts,Topwear,0,0
9938,Tshirts,Topwear,0,0
45280,Wallets,Wallets,10,10
36905,Watches,Watches,3,3
16326,Shirts,Topwear,1,0
17189,Shirts,Topwear,1,0
26179,Heels,Shoes,8,1
6462,Casual Shoes,Shoes,2,1
9591,Shirts,Topwear,1,0
24283,Shirts,Topwear,1,0
16784,Watches,Watches,3,3
43210,Watches,Watches,3,3
17098,Wallets,Wallets,10,10
11819,Casual Shoes,Shoes,2,1
59978,Dresses,Dress,24,14
29214,Socks,Socks,16,13
4510,Sports Shoes,Shoes,4,1
45147,Watches,Watches,3,3
43013,Briefs,Innerwear,13,5
27279,Kurtas,Topwear,5,0
51020,Bra,Innerwear,23,5
11653,Watches,Watches,3,3
5358,Sports Shoes,Shoes,4,1
42398,Tshirts,Topwear,0,0
58281,Handbags,Bags,7,2
16036,Shirts,Topwear,1,0
53369,Handbags,Bags,7,2
19496,Socks,Socks,16,13
52828,Earrings,Jewellery,26,6
20004,Tshirts,Topwear,0,0
23632,Tshirts,Topwear,0,0
17165,Shirts,Topwear,1,0
48592,Earrings,Jewellery,26,6
10115,Sandals,Sandal,12,9
48226,Sunglasses,Eyewear,9,7
32391,Shirts,Topwear,1,0
24044,Tshirts,Topwear,0,0
14759,Shirts,Topwear,1,0
6181,Tshirts,Topwear,0,0
21573,Socks,Socks,16,13
25746,Belts,Belts,14,12
21314,Sunglasses,Eyewear,9,7
18617,Tshirts,Topwear,0,0
27449,Bra,Innerwear,23,5
5130,Tops,Topwear,6,0
58502,Dresses,Dress,24,14
40923,Jeans,Bottomwear,19,4
33163,Tops,Topwear,6,0
30235,Flip Flops,Flip Flops,11,11
13934,Shirts,Topwear,1,0
45145,Watches,Watches,3,3
16165,Casual Shoes,Shoes,2,1
47424,Wallets,Wallets,10,10
8661,Sunglasses,Eyewear,9,7
30868,Kurtas,Topwear,5,0
53452,Flats,Shoes,22,1
33337,Formal Shoes,Shoes,17,1
39080,Shorts,Bottomwear,20,4
30669,Sunglasses,Eyewear,9,7
32192,Flip Flops,Flip Flops,11,11
4183,Casual Shoes,Shoes,2,1
19907,Backpacks,Bags,15,2
6350,Sandals,Sandal,12,9
36924,Wallets,Wallets,10,10
16779,Watches,Watches,3,3
48605,Earrings,Jewellery,26,6
8708,Sunglasses,Eyewear,9,7
2286,Sweatshirts,Topwear,32,0
29795,Shirts,Topwear,1,0
25864,Backpacks,Bags,15,2
19537,Sweaters,Topwear,34,0
33397,Wallets,Wallets,10,10
56673,Watches,Watches,3,3
45201,Watches,Watches,3,3
6803,Casual Shoes,Shoes,2,1
5533,Sports Shoes,Shoes,4,1
39456,Kurtas,Topwear,5,0
15227,Casual Shoes,Shoes,2,1
42199,Tops,Topwear,6,0
6161,Tshirts,Topwear,0,0
8210,Casual Shoes,Shoes,2,1
55910,Nail Polish,Nails,28,18
18636,Tshirts,Topwear,0,0
2830,Casual Shoes,Shoes,2,1
5617,Sandals,Sandal,12,9
12996,Casual Shoes,Shoes,2,1
55459,Lipstick,Lips,29,15
35658,Casual Shoes,Shoes,2,1
56734,Tshirts,Topwear,0,0
24735,Shirts,Topwear,1,0
14018,Tshirts,Topwear,0,0
29082,Wallets,Wallets,10,10
49328,Watches,Watches,3,3
17826,Casual Shoes,Shoes,2,1
47405,Wallets,Wallets,10,10
43923,Tops,Topwear,6,0
3272,Tshirts,Topwear,0,0
4248,Tshirts,Topwear,0,0
29024,Tshirts,Topwear,0,0
47360,Handbags,Bags,7,2
6400,Sandals,Sandal,12,9
55620,Casual Shoes,Shoes,2,1
22343,Tshirts,Topwear,0,0
19279,Watches,Watches,3,3
44814,Tops,Topwear,6,0
59381,Kurtas,Topwear,5,0
16436,Tshirts,Topwear,0,0
25303,Wallets,Wallets,10,10
26449,Sports Shoes,Shoes,4,1
8280,Tshirts,Topwear,0,0
7882,Shorts,Bottomwear,20,4
50158,Heels,Shoes,8,1
7827,Tshirts,Topwear,0,0
57664,Nail Polish,Nails,28,18
26474,Tshirts,Topwear,0,0
25236,Handbags,Bags,7,2
3894,Tshirts,Topwear,0,0
41249,Belts,Belts,14,12
52255,Briefs,Innerwear,13,5
42552,Kurtas,Topwear,5,0
3705,Tshirts,Topwear,0,0
39512,Backpacks,Bags,15,2
12203,Tshirts,Topwear,0,0
33116,Heels,Shoes,8,1
20259,Tshirts,Topwear,0,0
48717,Earrings,Jewellery,26,6
26009,Perfume and Body Mist,Fragrance,18,8
20813,Casual Shoes,Shoes,2,1
52839,Earrings,Jewellery,26,6
20327,Kurtis,Topwear,38,0
19960,Sweaters,Topwear,34,0
13161,Caps,Headwear,33,19
4436,Casual Shoes,Shoes,2,1
9667,Shirts,Topwear,1,0
31975,Sports Shoes,Shoes,4,1
36200,Jackets,Topwear,35,0
59703,Briefs,Innerwear,13,5
28603,Sports Shoes,Shoes,4,1
45423,Flats,Shoes,22,1
9856,Tshirts,Topwear,0,0
32865,Backpacks,Bags,15,2
5491,Tshirts,Topwear,0,0
18298,Kurtas,Topwear,5,0
25927,Tshirts,Topwear,0,0
24873,Tshirts,Topwear,0,0
59365,Kurtas,Topwear,5,0
22658,Backpacks,Bags,15,2
38155,Jackets,Topwear,35,0
50461,Briefs,Innerwear,13,5
9084,Track Pants,Bottomwear,30,4
10702,Watches,Watches,3,3
18054,Wallets,Wallets,10,10
39831,Shorts,Bottomwear,20,4
54957,Tshirts,Topwear,0,0
36654,Backpacks,Bags,15,2
12966,Sports Shoes,Shoes,4,1
36836,Sports Shoes,Shoes,4,1
15763,Innerwear Vests,Innerwear,37,5
54653,Watches,Watches,3,3
28523,Tshirts,Topwear,0,0
4392,Tshirts,Topwear,0,0
21013,Wallets,Wallets,10,10
5171,Tops,Topwear,6,0
56994,Flats,Shoes,22,1
44555,Sandals,Sandal,12,9
11772,Tshirts,Topwear,0,0
32223,Kurtas,Topwear,5,0
22575,Shirts,Topwear,1,0
26640,Casual Shoes,Shoes,2,1
4919,Tops,Topwear,6,0
50046,Bra,Innerwear,23,5
16990,Sweaters,Topwear,34,0
11562,Kurtas,Topwear,5,0
4938,Tshirts,Topwear,0,0
15877,Flip Flops,Flip Flops,11,11
56996,Flats,Shoes,22,1
29264,Sports Shoes,Shoes,4,1
5502,Tshirts,Topwear,0,0
57642,Nail Polish,Nails,28,18
57845,Handbags,Bags,7,2
38225,Sunglasses,Eyewear,9,7
19291,Watches,Watches,3,3
20957,Flip Flops,Flip Flops,11,11
21497,Handbags,Bags,7,2
48126,Belts,Belts,14,12
10033,Shorts,Bottomwear,20,4
53211,Shirts,Topwear,1,0
26995,Jeans,Bottomwear,19,4
29970,Sunglasses,Eyewear,9,7
12287,Trousers,Bottomwear,21,4
13979,Sandals,Sandal,12,9
19568,Tshirts,Topwear,0,0
58128,Earrings,Jewellery,26,6
36053,Handbags,Bags,7,2
57591,Lipstick,Lips,29,15
34162,Tops,Topwear,6,0
22130,Formal Shoes,Shoes,17,1
35114,Wallets,Wallets,10,10
38841,Dresses,Dress,24,14
23182,Shirts,Topwear,1,0
4940,Jeans,Bottomwear,19,4
32548,Perfume and Body Mist,Fragrance,18,8
16417,Tshirts,Topwear,0,0
15941,Belts,Belts,14,12
16351,Shirts,Topwear,1,0
10826,Tshirts,Topwear,0,0
47396,Handbags,Bags,7,2
13860,Shirts,Topwear,1,0
40005,Sunglasses,Eyewear,9,7
36121,Wallets,Wallets,10,10
24267,Shirts,Topwear,1,0
23292,Watches,Watches,3,3
14602,Socks,Socks,16,13
20024,Shirts,Topwear,1,0
10863,Tshirts,Topwear,0,0
18421,Sports Shoes,Shoes,4,1
3907,Track Pants,Bottomwear,30,4
17944,Tshirts,Topwear,0,0
46956,Perfume and Body Mist,Fragrance,18,8
12038,Shirts,Topwear,1,0
40150,Tshirts,Topwear,0,0
18929,Tshirts,Topwear,0,0
41814,Bra,Innerwear,23,5
24114,Flip Flops,Flip Flops,11,11
33609,Wallets,Wallets,10,10
45979,Tops,Topwear,6,0
10786,Caps,Headwear,33,19
5546,Tshirts,Topwear,0,0
55964,Lipstick,Lips,29,15
46118,Casual Shoes,Shoes,2,1
9793,Shirts,Topwear,1,0
20020,Shirts,Topwear,1,0
19693,Shirts,Topwear,1,0
43977,Perfume and Body Mist,Fragrance,18,8
7195,Tops,Topwear,6,0
21657,Bra,Innerwear,23,5
22158,Casual Shoes,Shoes,2,1
19217,Ties,Ties,36,20
23060,Tshirts,Topwear,0,0
7040,Casual Shoes,Shoes,2,1
34081,Casual Shoes,Shoes,2,1
3058,Tshirts,Topwear,0,0
2717,Tops,Topwear,6,0
11468,Shirts,Topwear,1,0
32240,Kurtas,Topwear,5,0
27511,Briefs,Innerwear,13,5
44561,Sandals,Sandal,12,9
27380,Deodorant,Fragrance,27,8
19341,Jackets,Topwear,35,0
47031,Kurtas,Topwear,5,0
43073,Caps,Headwear,33,19
28513,Shorts,Bottomwear,20,4
55133,Nail Polish,Nails,28,18
39155,Kurtas,Topwear,5,0
26265,Tshirts,Topwear,0,0
30851,Kurtas,Topwear,5,0
28836,Kurtas,Topwear,5,0
12990,Sports Shoes,Shoes,4,1
32768,Tshirts,Topwear,0,0
12981,Flip Flops,Flip Flops,11,11
27920,Trousers,Bottomwear,21,4
28530,Tshirts,Topwear,0,0
4946,Tshirts,Topwear,0,0
14040,Shirts,Topwear,1,0
11087,Shirts,Topwear,1,0
15163,Tshirts,Topwear,0,0
27694,Handbags,Bags,7,2
32830,Heels,Shoes,8,1
2549,Flip Flops,Flip Flops,11,11
29904,Watches,Watches,3,3
58805,Shirts,Topwear,1,0
34377,Tshirts,Topwear,0,0
9225,Sandals,Sandal,12,9
59827,Shirts,Topwear,1,0
41000,Shorts,Bottomwear,20,4
6885,Dresses,Dress,24,14
48359,Clutches,Bags,31,2
23573,Perfume and Body Mist,Fragrance,18,8
28024,Briefs,Innerwear,13,5
1863,Tshirts,Topwear,0,0
9206,Casual Shoes,Shoes,2,1
55061,Lipstick,Lips,29,15
6936,Tshirts,Topwear,0,0
13027,Heels,Shoes,8,1
19892,Belts,Belts,14,12
19018,Heels,Shoes,8,1
51413,Shirts,Topwear,1,0
14931,Shorts,Bottomwear,20,4
4527,Sports Shoes,Shoes,4,1
48355,Clutches,Bags,31,2
14815,Handbags,Bags,7,2
7343,Tshirts,Topwear,0,0
32537,Perfume and Body Mist,Fragrance,18,8
43023,Briefs,Innerwear,13,5
12630,Tshirts,Topwear,0,0
24596,Tshirts,Topwear,0,0
25734,Belts,Belts,14,12
53132,Heels,Shoes,8,1
45580,Sandals,Sandal,12,9
11205,Watches,Watches,3,3
6568,Tshirts,Topwear,0,0
5268,Backpacks,Bags,15,2
57107,Tops,Topwear,6,0
32332,Watches,Watches,3,3
59706,Bra,Innerwear,23,5
30574,Sunglasses,Eyewear,9,7
2372,Formal Shoes,Shoes,17,1
6648,Casual Shoes,Shoes,2,1
37878,Socks,Socks,16,13
23529,Perfume and Body Mist,Fragrance,18,8
51947,Handbags,Bags,7,2
45409,Flats,Shoes,22,1
32406,Trousers,Bottomwear,21,4
36498,Kurtas,Topwear,5,0
8159,Shirts,Topwear,1,0
57215,Shorts,Bottomwear,20,4
31829,Watches,Watches,3,3
27952,Briefs,Innerwear,13,5
44754,Casual Shoes,Shoes,2,1
16497,Tshirts,Topwear,0,0
42550,Kurtas,Topwear,5,0
20449,Handbags,Bags,7,2
32464,Tshirts,Topwear,0,0
46293,Deodorant,Fragrance,27,8
5698,Casual Shoes,Shoes,2,1
